,kind,metric,corpus,f1_weighted,f1_0,f1_1,bal_acc
140,roddy_events,overlaps_before_p_now,CND,0.6813403487205505,0.8098875284194946,0.33978787064552307,0.5923510543225473
141,roddy_events,overlaps_before_p_now,CND-->SWB_ASR,0.5196993112564087,0.3145995557308197,0.6581676602363586,0.5065671793697442
142,roddy_events,overlaps_before_p_now,CND_multimodal_early_fusion,0.693894362449646,0.8098767638206482,0.385726797580719,0.6130949925786034
143,roddy_events,overlaps_before_p_now,CND_multimodal_late_fusion,0.7003673553466797,0.8170106887817383,0.39044360518455506,0.6195793864604153
144,roddy_events,overlaps_before_p_now,CND_video_only,0.6928380966186524,0.8185909271240235,0.3587103545665741,0.6003964275260527
145,roddy_events,overlaps_before_p_now,SWB_ASR,0.5513379454612732,0.36862936019897463,0.6746893763542176,0.5316972634632265
146,roddy_events,overlaps_before_p_now,SWB_ASR-->CND,0.6544931530952454,0.7984926581382752,0.2718835771083832,0.556742705175781
147,roddy_events,overlaps_before_p_now,SWB_GT,0.6239847064018249,0.6996460914611816,0.5076662540435791,0.6058045977011494
148,roddy_events,overlaps_before_p_now,combined-->CND,0.6830397486686707,0.803743863105774,0.36232635378837585,0.5960674164590276
149,roddy_events,overlaps_before_p_now,combined-->SWB_ASR,0.5232672929763794,0.3056436240673065,0.6701908946037293,0.5106764372861086
